route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,peak_flag,fare_id,wheelchair_accessible,bikes_allowed
100001,18174,629479439,"Kinnear Seattle Center W","",0,7893730,11001004,0,101,1,1
100001,18174,629480789,"Downtown Seattle","",1,7893730,20001002,0,101,1,1
100001,18174,629480819,"Downtown Seattle","",1,7893733,20001002,0,101,1,1
100001,18174,629480839,"Downtown Seattle","",1,7893685,20001002,0,101,1,1
100001,18174,629480899,"Downtown Seattle","",1,7893732,20001002,0,101,1,1
100001,18174,629480919,"Downtown Seattle","",1,7893730,20001002,0,101,1,1
100001,18174,727453199,"Downtown Seattle","",1,7893684,20001002,0,101,1,1
100001,18174,727453209,"Kinnear Seattle Center W","",0,7893684,11001003,0,101,1,1
100001,18174,727453229,"Kinnear Seattle Center W","",0,7893684,11001003,0,101,1,1
100001,18174,727453249,"Downtown Seattle","",1,7893684,20001002,0,101,1,1
100001,18174,727453269,"Downtown Seattle","",1,7893684,20001002,0,101,1,1
100001,18174,727453289,"Kinnear Seattle Center W","",0,7893684,11001003,0,101,1,1
100001,18174,727453389,"Kinnear Seattle Center W","",0,7893733,11001003,0,101,1,1
100001,18174,727453399,"Downtown Seattle","",1,7893733,20001002,0,101,1,1
100001,18174,727453449,"Downtown Seattle","",1,7893733,20001002,0,101,1,1
100001,18174,727453459,"Kinnear Seattle Center W","",0,7893733,11001003,0,101,1,1
100001,18174,727453479,"Kinnear Seattle Center W","",0,7893733,11001003,0,101,1,1
100001,18174,727453489,"Downtown Seattle","",1,7893733,20001002,0,101,1,1
100001,18174,727453519,"Downtown Seattle","",1,7893733,20001002,0,101,1,1
100001,18174,727453539,"Kinnear Seattle Center W","",0,7893733,11001003,0,101,1,1
100001,18174,727453549,"Kinnear Seattle Center W","",0,7893733,11001003,0,101,1,1
100001,18174,727453589,"Downtown Seattle","",1,7893733,20001002,0,101,1,1
100001,18174,727453599,"Kinnear Seattle Center W","",0,7893733,11001003,0,101,1,1
100001,18174,727453699,"Downtown Seattle","",1,7893732,20001002,0,101,1,1
100001,18174,727453719,"Kinnear Seattle Center W","",0,7893732,11001003,0,101,1,1
100001,18174,727453729,"Kinnear Seattle Center W","",0,7893732,11001003,0,101,1,1
100001,18174,727453749,"Downtown Seattle","",1,7893732,20001002,0,101,1,1
100001,18174,727453759,"Kinnear Seattle Center W","",0,7893732,11001003,0,101,1,1
100001,18174,727453769,"Downtown Seattle","",1,7893732,20001002,0,101,1,1
100001,18174,727453809,"Kinnear Seattle Center W","",0,7893732,11001003,0,101,1,1
100001,18174,727453819,"Downtown Seattle","",1,7893732,20001002,0,101,1,1
100001,18174,727453869,"Downtown Seattle","",1,7893732,20001002,0,101,1,1
100001,18174,727453879,"Kinnear Seattle Center W","",0,7893732,11001003,0,101,1,1
100001,18174,727453889,"Kinnear Seattle Center W","",0,7893732,11001003,0,101,1,1
100001,18174,727453949,"Kinnear Seattle Center W","",0,7893732,11001003,0,101,1,1
100001,18174,727453959,"Downtown Seattle","",1,7893732,20001002,0,101,1,1
100001,18174,727454059,"Kinnear Seattle Center W","",0,7893685,11001003,0,101,1,1
100001,18174,727454069,"Downtown Seattle","",1,7893685,20001002,0,101,1,1
100001,18174,727454109,"Downtown Seattle","",1,7893685,20001002,0,101,1,1
100001,18174,727454129,"Kinnear Seattle Center W","",0,7893685,11001003,0,101,1,1
100001,18174,727454149,"Kinnear Seattle Center W","",0,7893685,11001003,0,101,1,1
100001,18174,727454159,"Downtown Seattle","",1,7893685,20001002,0,101,1,1
100001,18174,727454179,"Downtown Seattle","",1,7893685,20001002,0,101,1,1
100001,18174,727454209,"Kinnear Seattle Center W","",0,7893685,11001003,0,101,1,1
100001,18174,727454239,"Downtown Seattle","",1,7893685,20001002,0,101,1,1
100001,18174,727454249,"Kinnear Seattle Center W","",0,7893685,11001003,0,101,1,1
100001,18174,727454259,"Downtown Seattle","",1,7893685,20001002,0,101,1,1
100001,18174,727454279,"Kinnear Seattle Center W","",0,7893685,11001003,0,101,1,1
100001,18174,727454309,"Kinnear Seattle Center W","",0,7893685,11001003,0,101,1,1
100001,18174,727454349,"Downtown Seattle","",1,7893732,20001002,0,101,1,1
100001,18174,727454369,"Kinnear Seattle Center W","",0,7893732,11001003,0,101,1,1
100001,18174,727454379,"Downtown Seattle","",1,7893685,20001002,0,101,1,1
100001,18174,727454479,"Kinnear Seattle Center W","",0,7893685,11001003,0,101,1,1
100001,18174,727454499,"Downtown Seattle","",1,7893730,20001002,0,101,1,1
100001,18174,727454519,"Kinnear Seattle Center W","",0,7893730,11001003,0,101,1,1
100001,18174,727454539,"Kinnear Seattle Center W","",0,7893730,11001003,0,101,1,1
100001,18174,727454559,"Downtown Seattle","",1,7893730,20001002,0,101,1,1
100001,18174,727454609,"Kinnear Seattle Center W","",0,7893730,11001003,0,101,1,1
100001,18174,727454619,"Downtown Seattle","",1,7893730,20001002,0,101,1,1
100001,18174,727454639,"Kinnear Seattle Center W","",0,7893730,11001003,0,101,1,1
100001,18174,727454649,"Kinnear Seattle Center W","",0,7893730,11001003,0,101,1,1
100001,18174,727454669,"Downtown Seattle","",1,7893730,20001002,0,101,1,1
100001,18174,727454689,"Downtown Seattle","",1,7893730,20001002,0,101,1,1
100001,18174,727454719,"Kinnear Seattle Center W","",0,7893730,11001003,0,101,1,1
100001,18174,727454739,"Downtown Seattle","",1,7893730,20001002,0,101,1,1
100001,18174,727454759,"Kinnear Seattle Center W","",0,7893730,11001003,0,101,1,1
100001,18174,727454799,"Kinnear Seattle Center W","",0,7893730,11001003,0,101,1,1
100001,18174,727454839,"Downtown Seattle","",1,7893730,20001002,0,101,1,1
100001,18174,727454889,"Downtown Seattle","",1,7893731,20001002,0,101,1,1
100001,18174,727454909,"Downtown Seattle","",1,7893731,20001002,0,101,1,1
100001,18174,727454929,"Downtown Seattle","",1,7893731,20001002,0,101,1,1
100001,18174,727454949,"Kinnear Seattle Center W","",0,7893731,11001003,0,101,1,1
100001,18174,727454969,"Kinnear Seattle Center W","",0,7893731,11001003,0,101,1,1
100001,18174,727455009,"Kinnear Seattle Center W","",0,7893731,11001003,0,101,1,1
100001,82047,562518409,"Kinnear Seattle Center W","",0,7893572,11001004,0,101,1,1
100001,82047,562518429,"Downtown Seattle","",1,7893572,20001002,0,101,1,1
100001,82047,562518439,"Kinnear Seattle Center W","",0,7893563,11001004,0,101,1,1
100001,82047,562518469,"Kinnear Seattle Center W","",0,7893574,11001003,0,101,1,1
100001,82047,562518499,"Kinnear Seattle Center W","",0,7893577,11001004,0,101,1,1
100001,82047,562518509,"Kinnear Seattle Center W","",0,7893575,11001003,0,101,1,1
100001,82047,562518519,"Downtown Seattle","",1,7893563,20001002,0,101,1,1
100001,82047,562518539,"Kinnear Seattle Center W","",0,7893576,11001003,0,101,1,1
100001,82047,562518559,"Downtown Seattle","",1,7893574,20001002,0,101,1,1
100001,82047,562518579,"Kinnear Seattle Center W","",0,7893578,11001003,0,101,1,1
100001,82047,562518609,"Downtown Seattle","",1,7893577,20001002,0,101,1,1
100001,82047,562518619,"Downtown Seattle","",1,7893575,20001002,0,101,1,1
100001,82047,562518639,"Kinnear Seattle Center W","",0,7893564,11001003,0,101,1,1
100001,82047,562518659,"Kinnear Seattle Center W","",0,7893572,11001003,0,101,1,1
100001,82047,562518669,"Kinnear Seattle Center W","",0,7893579,11001003,0,101,1,1
100001,82047,562518679,"Downtown Seattle","",1,7893576,20001002,0,101,1,1
100001,82047,562518709,"Downtown Seattle","",1,7893578,20001002,0,101,1,1
100001,82047,562518739,"Downtown Seattle","",1,7893564,20001002,0,101,1,1
100001,82047,562518759,"Downtown Seattle","",1,7893572,20001002,0,101,1,1
100001,82047,562518779,"Kinnear Seattle Center W","",0,7893574,11001003,0,101,1,1
100001,82047,562518799,"Kinnear Seattle Center W","",0,7893563,11001003,0,101,1,1
100001,82047,562518819,"Kinnear Seattle Center W","",0,7893577,11001003,0,101,1,1
100001,82047,562518829,"Downtown Seattle","",1,7893579,20001002,0,101,1,1
100001,82047,562518849,"Downtown Seattle","",1,7893563,20001002,0,101,1,1
100001,82047,562518879,"Kinnear Seattle Center W","",0,7893575,11001003,0,101,1,1
100001,82047,562518889,"Kinnear Seattle Center W","",0,7893580,11001003,0,101,1,1
100001,82047,562518899,"Downtown Seattle","",1,7893574,20001002,0,101,1,1
100001,82047,562518939,"Kinnear Seattle Center W","",0,7893576,11001003,0,101,1,1
100001,82047,562518949,"Downtown Seattle","",1,7893577,20001002,0,101,1,1
100001,82047,562518959,"Kinnear Seattle Center W","",0,7893578,11001003,0,101,1,1
100001,82047,562519009,"Kinnear Seattle Center W","",0,7893564,11001003,0,101,1,1
100001,82047,562519019,"Downtown Seattle","",1,7893575,20001002,0,101,1,1
100001,82047,562519029,"Downtown Seattle","",1,7893580,20001002,0,101,1,1
100001,82047,562519059,"Kinnear Seattle Center W","",0,7893572,11001003,0,101,1,1
100001,82047,562519069,"Downtown Seattle","",1,7893576,20001002,0,101,1,1
100001,82047,562519089,"Downtown Seattle","",1,7893578,20001002,0,101,1,1
100001,82047,562519119,"Kinnear Seattle Center W","",0,7893573,11001003,0,101,1,1
100001,82047,562519129,"Downtown Seattle","",1,7893572,20001002,0,101,1,1
100001,82047,562519159,"Downtown Seattle","",1,7893564,20001002,0,101,1,1
100001,82047,562519179,"Kinnear Seattle Center W","",0,7893563,11001003,0,101,1,1
100001,82047,562519209,"Kinnear Seattle Center W","",0,7893574,11001003,0,101,1,1
100001,82047,562519239,"Downtown Seattle","",1,7893573,20001002,0,101,1,1
100001,82047,562519249,"Kinnear Seattle Center W","",0,7893577,11001003,0,101,1,1
100001,82047,562519259,"Downtown Seattle","",1,7893574,20001002,0,101,1,1
100001,82047,562519279,"Kinnear Seattle Center W","",0,7893580,11001003,0,101,1,1
100001,82047,562519289,"Downtown Seattle","",1,7893563,20001002,0,101,1,1
100001,82047,562519299,"Kinnear Seattle Center W","",0,7893575,11001003,0,101,1,1
100001,82047,562519339,"Downtown Seattle","",1,7893576,20001002,0,101,1,1
100001,82047,562519379,"Downtown Seattle","",1,7893577,20001002,0,101,1,1
100001,82047,562519389,"Kinnear Seattle Center W","",0,7893564,11001003,0,101,1,1
100001,82047,562519409,"Kinnear Seattle Center W","",0,7893576,11001003,0,101,1,1
100001,82047,562519429,"Downtown Seattle","",1,7893580,20001002,0,101,1,1
100001,82047,562519439,"Kinnear Seattle Center W","",0,7893572,11001003,0,101,1,1
100001,82047,562519469,"Downtown Seattle","",1,7893575,20001002,0,101,1,1
100001,82047,562519479,"Kinnear Seattle Center W","",0,7893578,11001003,0,101,1,1
100001,82047,562519519,"Downtown Seattle","",1,7893564,20001002,0,101,1,1
100001,82047,562519529,"Downtown Seattle","",1,7893578,20001002,0,101,1,1
100001,82047,562519549,"Kinnear Seattle Center W","",0,7893573,11001003,0,101,1,1
100001,82047,562519559,"Kinnear Seattle Center W","",0,7893574,11001003,0,101,1,1
100001,82047,562519579,"Kinnear Seattle Center W","",0,7893563,11001003,0,101,1,1
100001,82047,562519599,"Downtown Seattle","",1,7893572,20001002,0,101,1,1
100001,82047,562519629,"Kinnear Seattle Center W","",0,7893575,11001003,0,101,1,1
100001,82047,562519649,"Downtown Seattle","",1,7893574,20001002,0,101,1,1
100001,82047,562519659,"Kinnear Seattle Center W","",0,7893580,11001003,0,101,1,1
100001,82047,562519669,"Kinnear Seattle Center W","",0,7893576,11001003,0,101,1,1
100001,82047,562519679,"Kinnear Seattle Center W","",0,7893577,11001003,0,101,1,1
100001,82047,562519689,"Downtown Seattle","",1,7893563,20001002,0,101,1,1
100001,82047,562519709,"Downtown Seattle","",1,7893573,20001002,0,101,1,1
100001,82047,562519759,"Kinnear Seattle Center W","",0,7893578,11001003,0,101,1,1
100001,82047,562519779,"Downtown Seattle","",1,7893575,20001002,0,101,1,1
100001,82047,562519809,"Downtown Seattle","",1,7893577,20001002,0,101,1,1
100001,82047,562519829,"Downtown Seattle","",1,7893580,20001002,0,101,1,1
100001,82047,562519839,"Kinnear Seattle Center W","",0,7893564,11001003,0,101,1,1
100001,82047,562519859,"Downtown Seattle","",1,7893576,20001002,0,101,1,1
100001,82047,562519869,"Kinnear Seattle Center W","",0,7893572,11001003,0,101,1,1
100001,82047,562519889,"Downtown Seattle","",1,7893578,20001002,0,101,1,1
100001,82047,562519919,"Kinnear Seattle Center W","",0,7893562,11001004,0,101,1,1
100001,82047,562519929,"Kinnear Seattle Center W","",0,7893573,11001003,0,101,1,1
100001,82047,562519979,"Kinnear Seattle Center W","",0,7893563,11001003,0,101,1,1
100001,82047,562519989,"Downtown Seattle","",1,7893572,20001002,0,101,1,1
100001,82047,562519999,"Downtown Seattle","",1,7893564,20001002,0,101,1,1
100001,82047,562520009,"Kinnear Seattle Center W","",0,7893574,11001003,0,101,1,1
100001,82047,562520019,"Kinnear Seattle Center W","",0,7893577,11001003,0,101,1,1
100001,82047,562520029,"Kinnear Seattle Center W","",0,7893575,11001003,0,101,1,1
100001,82047,562520039,"Downtown Seattle","",1,7893562,20001002,0,101,1,1
100001,82047,562520089,"Kinnear Seattle Center W","",0,7893580,11001003,0,101,1,1
100001,82047,562520129,"Kinnear Seattle Center W","",0,7893576,11001003,0,101,1,1
100001,82047,562520139,"Downtown Seattle","",1,7893573,20001002,0,101,1,1
100001,82047,562520149,"Downtown Seattle","",1,7893563,20001002,0,101,1,1
100001,82047,562520179,"Kinnear Seattle Center W","",0,7893578,11001003,0,101,1,1
100001,82047,562520189,"Downtown Seattle","",1,7893574,20001002,0,101,1,1
100001,82047,562520209,"Downtown Seattle","",1,7893577,20001002,0,101,1,1
100001,82047,562520229,"Downtown Seattle","",1,7893580,20001005,0,101,1,1
100001,82047,562520249,"Kinnear Seattle Center W","",0,7893564,11001003,0,101,1,1
100001,82047,562520259,"Downtown Seattle","",1,7893575,20001002,0,101,1,1
100001,82047,562520269,"Kinnear Seattle Center W","",0,7893572,11001003,0,101,1,1
100001,82047,562520279,"Downtown Seattle","",1,7893576,20001002,0,101,1,1
100001,82047,562520329,"Kinnear Seattle Center W","",0,7893562,11001003,0,101,1,1
100001,82047,562520339,"Kinnear Seattle Center W","",0,7893573,11001003,0,101,1,1
100001,82047,562520369,"Downtown Seattle","",1,7893578,20001002,0,101,1,1
100001,82047,562520379,"Downtown Seattle","",1,7893572,20001002,0,101,1,1
100001,82047,562520429,"Kinnear Seattle Center W","",0,7893574,11001003,0,101,1,1
100001,82047,562520439,"Downtown Seattle","",1,7893562,20001005,0,101,1,1
100001,82047,562520449,"Downtown Seattle","",1,7893574,20001002,0,101,1,1
100001,82047,562520459,"Downtown Seattle","",1,7893564,20001005,0,101,1,1
100001,82047,562520479,"Kinnear Seattle Center W","",0,7893575,11001003,0,101,1,1
100001,82047,562520499,"Downtown Seattle","",1,7893573,20001002,0,101,1,1
100001,82047,562520519,"Downtown Seattle","",1,7893575,20001002,0,101,1,1
100001,82047,562520549,"Kinnear Seattle Center W","",0,7893578,11001003,0,101,1,1
100001,82047,562520559,"Kinnear Seattle Center W","",0,7893573,11001003,0,101,1,1
100001,82047,562520579,"Downtown Seattle","",1,7893578,20001002,0,101,1,1
100001,82047,562520609,"Downtown Seattle","",1,7893573,20001002,0,101,1,1
100001,82047,562520619,"Kinnear Seattle Center W","",0,7893574,11001003,0,101,1,1
100001,82047,562520639,"Kinnear Seattle Center W","",0,7893575,11001003,0,101,1,1
100001,82047,562520669,"Downtown Seattle","",1,7893574,20001002,0,101,1,1
100001,82047,562520679,"Kinnear Seattle Center W","",0,7893578,11001003,0,101,1,1
100001,82047,562520699,"Downtown Seattle","",1,7893575,20001002,0,101,1,1
100001,82047,562520729,"Downtown Seattle","",1,7893578,20001002,0,101,1,1
100001,82047,562520779,"Kinnear Seattle Center W","",0,7893579,11001003,0,101,1,1
100001,82047,562520789,"Downtown Seattle","",1,7893579,20001002,0,101,1,1
100001,82047,562520799,"Kinnear Seattle Center W","",0,7893579,11001003,0,101,1,1
100001,82047,562520829,"Downtown Seattle","",1,7893579,20001002,0,101,1,1
100001,82047,562520859,"Downtown Seattle","",1,7893579,20001002,0,101,1,1
100001,82047,562520869,"Kinnear Seattle Center W","",0,7893579,11001003,0,101,1,1
100001,82047,562520879,"Kinnear Seattle Center W","",0,7893579,11001003,0,101,1,1
100001,82047,562520899,"Downtown Seattle","",1,7893579,20001002,0,101,1,1
100001,82047,562520919,"Downtown Seattle","",1,7893579,20001002,0,101,1,1
100001,82047,562520929,"Kinnear Seattle Center W","",0,7893579,11001003,0,101,1,1
100001,82047,562520969,"Kinnear Seattle Center W","",0,7893573,11001003,0,101,1,1
100001,82047,562520979,"Downtown Seattle","",1,7893573,20001002,0,101,1,1
100001,82047,562521009,"Downtown Seattle","",1,7893579,20001002,0,101,1,1
100001,82047,562521039,"Kinnear Seattle Center W","",0,7893573,11001003,0,101,1,1
100001,82047,562521049,"Kinnear Seattle Center W","",0,7893579,11001003,0,101,1,1
100001,82047,562521069,"Downtown Seattle","",1,7893573,20001002,0,101,1,1
100002,18174,675379329,"Downtown Seattle","",1,7893673,20010004,0,101,1,1
100002,18174,675379339,"Capitol Hill Via 15th Ave E","",0,7893673,11010006,0,101,1,1
100002,18174,675379349,"Downtown Seattle","",1,7893673,20010004,0,101,1,1
100002,18174,675379359,"Capitol Hill Via 15th Ave E","",0,7893673,11010006,0,101,1,1
100002,18174,675379369,"Downtown Seattle","",1,7893673,20010004,0,101,1,1
100002,18174,675379379,"Capitol Hill Via 15th Ave E","",0,7893673,11010006,0,101,1,1
100002,18174,675379389,"Downtown Seattle","",1,7893673,20010004,0,101,1,1
100002,18174,675379399,"Capitol Hill Via 15th Ave E","",0,7893673,11010006,0,101,1,1
100002,18174,675379409,"Downtown Seattle","",1,7893673,20010004,0,101,1,1
100002,18174,675379419,"Capitol Hill Via 15th Ave E","",0,7893673,11010006,0,101,1,1
100002,18174,675379429,"Downtown Seattle","",1,7893673,20010004,0,101,1,1
100002,18174,675379439,"Capitol Hill Via 15th Ave E","",0,7893673,11010006,0,101,1,1
100002,18174,675379449,"Downtown Seattle","",1,7893673,20010004,0,101,1,1
100002,18174,675379459,"Capitol Hill Via 15th Ave E","",0,7893673,11010006,0,101,1,1
100002,18174,675379469,"Downtown Seattle","",1,7893673,20010004,0,101,1,1
100002,18174,675379479,"Capitol Hill Via 15th Ave E","",0,7893673,11010006,0,101,1,1
100002,18174,675379489,"Downtown Seattle","",1,7893673,20010004,0,101,1,1
100002,18174,675379499,"Capitol Hill Via 15th Ave E","",0,7893673,11010006,0,101,1,1
100002,18174,675379509,"Downtown Seattle","",1,7893673,20010004,0,101,1,1
100002,18174,675379519,"Capitol Hill Via 15th Ave E","",0,7893673,11010006,0,101,1,1
100002,18174,675379529,"Downtown Seattle","",1,7893673,20010004,0,101,1,1
100002,18174,675379539,"Capitol Hill Via 15th Ave E","",0,7893673,11010006,0,101,1,1
100002,18174,675379549,"Downtown Seattle","",1,7893673,20010004,0,101,1,1
100002,18174,675379559,"Capitol Hill Via 15th Ave E","",0,7893673,11010006,0,101,1,1
100002,18174,675379569,"Downtown Seattle","",1,7893673,20010004,0,101,1,1
100002,18174,675379579,"Capitol Hill Via 15th Ave E","",0,7893673,11010006,0,101,1,1
100002,18174,675379999,"Capitol Hill Via 15th Ave E","",0,7893672,11010006,0,101,1,1
100002,18174,675380009,"Capitol Hill Via 15th Ave E","",0,7893676,11010006,0,101,1,1
100002,18174,675380029,"Downtown Seattle","",1,7893676,20010004,0,101,1,1
100002,18174,675380039,"Downtown Seattle","",1,7893672,20010004,0,101,1,1
100002,18174,675380049,"Downtown Seattle","",1,7893676,20010004,0,101,1,1
100002,18174,675380059,"Downtown Seattle","",1,7893672,20010004,0,101,1,1
100002,18174,675380069,"Downtown Seattle","",1,7893676,20010004,0,101,1,1
100002,18174,675380079,"Downtown Seattle","",1,7893672,20010004,0,101,1,1
100002,18174,675380089,"Downtown Seattle","",1,7893676,20010004,0,101,1,1
100002,18174,675380099,"Downtown Seattle","",1,7893672,20010004,0,101,1,1
100002,18174,675380109,"Downtown Seattle","",1,7893672,20010004,0,101,1,1
100002,18174,675380119,"Downtown Seattle","",1,7893676,20010004,0,101,1,1
100002,18174,675380129,"Downtown Seattle","",1,7893672,20010004,0,101,1,1
100002,18174,675380139,"Downtown Seattle","",1,7893672,20010004,0,101,1,1
100002,18174,675380149,"Downtown Seattle","",1,7893676,20010004,0,101,1,1
100002,18174,675380159,"Downtown Seattle","",1,7893672,20010004,0,101,1,1
100002,18174,675380169,"Downtown Seattle","",1,7893672,20010004,0,101,1,1
100002,18174,675380179,"Downtown Seattle","",1,7893676,20010004,0,101,1,1
100002,18174,675380189,"Downtown Seattle","",1,7893672,20010004,0,101,1,1
100002,18174,675380259,"Downtown Seattle","",1,7893672,20010004,0,101,1,1
100002,18174,675380349,"Downtown Seattle","",1,7893676,20010004,0,101,1,1
100002,18174,675380369,"Downtown Seattle","",1,7893676,20010004,0,101,1,1
100002,18174,675380379,"Downtown Seattle","",1,7893672,20010004,0,101,1,1
100002,18174,675380389,"Downtown Seattle","",1,7893676,20010004,0,101,1,1
100002,18174,675380419,"Capitol Hill Via 15th Ave E","",0,7893676,11010006,0,101,1,1
100002,18174,675380499,"Downtown Seattle","",1,7893672,20010004,0,101,1,1
100002,18174,675380509,"Downtown Seattle","",1,7893676,20010004,0,101,1,1
100002,18174,675380549,"Downtown Seattle","",1,7893676,20010004,0,101,1,1
100002,18174,675380559,"Downtown Seattle","",1,7893672,20010004,0,101,1,1
100002,18174,675380569,"Downtown Seattle","",1,7893676,20010004,0,101,1,1
100002,18174,675380579,"Downtown Seattle","",1,7893672,20010004,0,101,1,1
100002,18174,675380589,"Downtown Seattle","",1,7893676,20010004,0,101,1,1
100002,18174,675380599,"Downtown Seattle","",1,7893672,20010004,0,101,1,1
100002,18174,675380609,"Downtown Seattle","",1,7893672,20010004,0,101,1,1
100002,18174,675380619,"Downtown Seattle","",1,7893676,20010004,0,101,1,1
100002,18174,675380629,"Downtown Seattle","",1,7893672,20010004,0,101,1,1
100002,18174,675380639,"Downtown Seattle","",1,7893676,20010004,0,101,1,1
100002,18174,675380649,"Downtown Seattle","",1,7893673,20010004,0,101,1,1
100002,18174,675380669,"Capitol Hill Via 15th Ave E","",0,7893672,11010006,0,101,1,1
100002,18174,675380699,"Capitol Hill Via 15th Ave E","",0,7893676,11010006,0,101,1,1
100002,18174,675380709,"Capitol Hill Via 15th Ave E","",0,7893672,11010006,0,101,1,1
100002,18174,675380719,"Capitol Hill Via 15th Ave E","",0,7893676,11010006,0,101,1,1
100002,18174,675380729,"Capitol Hill Via 15th Ave E","",0,7893672,11010006,0,101,1,1
100002,18174,675380739,"Capitol Hill Via 15th Ave E","",0,7893676,11010006,0,101,1,1
100002,18174,675380749,"Capitol Hill Via 15th Ave E","",0,7893676,11010006,0,101,1,1
100002,18174,675380789,"Capitol Hill Via 15th Ave E","",0,7893672,11010006,0,101,1,1
100002,18174,675380839,"Capitol Hill Via 15th Ave E","",0,7893676,11010006,0,101,1,1
100002,18174,675380889,"Capitol Hill Via 15th Ave E","",0,7893672,11010006,0,101,1,1
100002,18174,675380929,"Capitol Hill Via 15th Ave E","",0,7893676,11010006,0,101,1,1
100002,18174,675380959,"Capitol Hill Via 15th Ave E","",0,7893672,11010006,0,101,1,1
100002,18174,675380969,"Capitol Hill Via 15th Ave E","",0,7893672,11010006,0,101,1,1
100002,18174,675380999,"Capitol Hill Via 15th Ave E","",0,7893672,11010006,0,101,1,1
100002,18174,675381049,"Capitol Hill Via 15th Ave E","",0,7893672,11010006,0,101,1,1
100002,18174,675381059,"Capitol Hill Via 15th Ave E","",0,7893676,11010006,0,101,1,1
100002,18174,675381069,"Capitol Hill Via 15th Ave E","",0,7893672,11010006,0,101,1,1
100002,18174,675381079,"Capitol Hill Via 15th Ave E","",0,7893672,11010006,0,101,1,1
100002,18174,675381089,"Capitol Hill Via 15th Ave E","",0,7893676,11010006,0,101,1,1
100002,18174,675381099,"Capitol Hill Via 15th Ave E","",0,7893676,11010006,0,101,1,1
100002,18174,675381109,"Capitol Hill Via 15th Ave E","",0,7893672,11010006,0,101,1,1
100002,18174,675381119,"Capitol Hill Via 15th Ave E","",0,7893676,11010006,0,101,1,1
100002,18174,675381129,"Capitol Hill Via 15th Ave E","",0,7893672,11010006,0,101,1,1
100002,18174,675381139,"Capitol Hill Via 15th Ave E","",0,7893672,11010006,0,101,1,1
100002,18174,675381149,"Capitol Hill Via 15th Ave E","",0,7893676,11010006,0,101,1,1
100002,18174,675381159,"Capitol Hill Via 15th Ave E","",0,7893672,11010006,0,101,1,1
100002,18174,675381169,"Capitol Hill Via 15th Ave E","",0,7893672,11010006,0,101,1,1
100002,18174,675381179,"Capitol Hill Via 15th Ave E","",0,7893676,11010006,0,101,1,1
100002,18174,675381189,"Capitol Hill Via 15th Ave E","",0,7893676,11010006,0,101,1,1
100002,18174,675381199,"Capitol Hill Via 15th Ave E","",0,7893672,11010006,0,101,1,1
100002,18174,675381209,"Capitol Hill Via 15th Ave E","",0,7893676,11010006,0,101,1,1
100002,18174,675381219,"Capitol Hill Via 15th Ave E","",0,7893673,11010006,0,101,1,1
100002,18174,675381419,"Capitol Hill Via 15th Ave E","",0,7893676,11010006,0,101,1,1
100002,18174,675381429,"Downtown Seattle","",1,7893676,20010004,0,101,1,1
100002,18174,675381459,"Downtown Seattle","",1,7893676,20010004,0,101,1,1
100002,18174,675381469,"Capitol Hill Via 15th Ave E","",0,7893676,11010006,0,101,1,1
100002,18174,675381499,"Downtown Seattle","",1,7893672,20010004,0,101,1,1
100002,18174,675381509,"Capitol Hill Via 15th Ave E","",0,7893672,11010006,0,101,1,1
100002,82047,675382869,"Downtown Seattle","",1,7893462,20010004,0,101,1,1
100002,82047,675382879,"Capitol Hill Via 15th Ave E","",0,7893462,11010006,0,101,1,1
100002,82047,675382889,"Downtown Seattle","",1,7893462,20010004,0,101,1,1
100002,82047,675382899,"Capitol Hill Via 15th Ave E","",0,7893462,11010006,0,101,1,1
100002,82047,675382909,"Downtown Seattle","",1,7893462,20010004,0,101,1,1
100002,82047,675382919,"Capitol Hill Via 15th Ave E","",0,7893462,11010006,0,101,1,1
100002,82047,675382929,"Downtown Seattle","",1,7893462,20010004,0,101,1,1
100002,82047,675382939,"Capitol Hill Via 15th Ave E","",0,7893462,11010006,0,101,1,1
100002,82047,675382949,"Downtown Seattle","",1,7893462,20010004,0,101,1,1
100002,82047,675382959,"Capitol Hill Via 15th Ave E","",0,7893462,11010006,0,101,1,1
100002,82047,675382969,"Downtown Seattle","",1,7893462,20010004,0,101,1,1
100002,82047,675382979,"Capitol Hill Via 15th Ave E","",0,7893462,11010006,0,101,1,1
100002,82047,675383759,"Downtown Seattle","",1,7893461,20010004,0,101,1,1
100002,82047,675383769,"Downtown Seattle","",1,7893468,20010004,0,101,1,1
100002,82047,675383779,"Downtown Seattle","",1,7893461,20010004,0,101,1,1
100002,82047,675383789,"Downtown Seattle","",1,7893468,20010004,0,101,1,1
100002,82047,675383799,"Downtown Seattle","",1,7893461,20010004,0,101,1,1
100002,82047,675383809,"Downtown Seattle","",1,7893468,20010004,0,101,1,1
100002,82047,675383899,"Downtown Seattle","",1,7893460,20010004,0,101,1,1
100002,82047,675383929,"Downtown Seattle","",1,7893461,20010004,0,101,1,1
100002,82047,675383939,"Downtown Seattle","",1,7893462,20010004,0,101,1,1
100002,82047,675383949,"Downtown Seattle","",1,7893461,20010004,0,101,1,1
100002,82047,675383959,"Downtown Seattle","",1,7893460,20010004,0,101,1,1
100002,82047,675383969,"Downtown Seattle","",1,7893462,20010004,0,101,1,1
